X,Y,OBJECTID,Name,Acres,Sq_Miles,County20,County10,Income_Total_households,Household_inc_less_35k,Pct_Household_inc_less_35k,Household_inc_35k_75k,Pct_Household_inc_35k_75k,Household_inc_75k_200k,Pct_Household_inc_75k_200k,Household_inc_200k_more,Pct_Household_inc_200k_more,GlobalID,last_edited_date
-84.747188706008643,34.282510371813778,1,White,583.2789917,0.91137302,yes, ,245,117,47.8,83,33.9,45,18.4,0,0,{C20A40A6-70E0-41BD-9FFA-69A5C4E0636B},
-84.94463042566889,34.23168256514446,2,Kingston,791.59002686,1.23686004,yes, ,270,172,63.7,67,24.8,31,11.5,0,0,{4F733FCA-CE5B-40D3-937C-194E1F61C32E},
-84.932657158350821,34.143962915926501,3,Euharlee,3458.67993164,5.40419006,yes, ,1338,298,22.3,616,46,390,29.1,34,2.5,{F40CE536-2627-4331-8A6B-6F6D6B4A1ADF},
-85.509652913286104,34.874155237743075,4,Trenton,2058.65991211,3.21665001, , ,775,422,54.5,215,27.7,134,17.3,4,0.5,{CEFBC6BA-8FB8-4B38-8519-3FF157CFA73F},
-83.0748118918671,31.0410225180913,5,Lakeland,2006.07995605,3.13450003, , ,1174,736,62.7,260,22.1,178,15.2,0,0,{45FD9581-7594-41C4-B555-9488BD50C3BC},
-81.313271548726405,31.931206625371129,6,Richmond Hill,9391.74023438,14.67459965, , ,3712,1042,28.1,1136,30.6,1476,39.8,58,1.6,{B0B74DAB-C9D5-4467-817B-CC50ABA8C89B},
-81.618613818445965,32.145506414874497,7,Pembroke,4915.20996094,7.68000984, , ,1033,498,48.2,331,32,187,18.1,17,1.6,{82E13361-8F4C-42AD-923E-148DA4EB57D1},
-82.19873511304786,31.721584516555016,8,Surrency,496.04699707,0.77507401, , ,70,43,61.4,22,31.4,5,7.1,0,0,{78E4AACB-13F8-4085-B130-63BF2FB6AF47},
-82.502968676470971,31.829162114887449,9,Graham,1119.58996582,1.74935997, , ,121,70,57.9,23,19,28,23.1,0,0,{5EA05731-57D8-40BC-8B3B-DE8446339494},
-82.351005590608196,31.764802897199033,10,Baxley,5372.50976563,8.39455032, , ,1923,830,43.2,778,40.5,315,16.4,0,0,{2135CDA4-A167-4396-934A-1A7A5C1A13EE},
-83.352410662717375,32.387705558976286,11,Cochran,3046.81005859,4.76064014, , ,1334,818,61.3,255,19.1,231,17.3,30,2.2,{91302E0C-2195-4C1D-89BC-8B07701214D1},
-83.225827419136991,32.592674063040469,12,Allentown,1968.68994141,3.07608008, , ,86,49,57,18,20.9,19,22.1,0,0,{D2DD7290-8188-418F-A822-E547FFB316E4},
-83.433056077556913,34.845793052754345,13,Tiger,530.53100586,0.82895499, , ,155,108,69.7,36,23.2,11,7.1,0,0,{7F32E4D3-A4B1-458A-A4A3-CB7681715EC7},
-83.331360240928973,34.984071220571202,14,Sky Valley,1963.90002441,3.06858993, , ,193,59,30.6,59,30.6,62,32.1,13,6.7,{D517FB6D-F352-4AD4-AD1B-D376C0617298},
-83.385374154014556,34.919636572417325,15,Mountain City,1167.41003418,1.82407999, , ,337,234,69.4,57,16.9,36,10.7,10,3,{E638E6D9-FE2F-4676-AEA9-5B728C223D19},
-83.382032679715607,34.974766361697974,16,Dillard,1134.18005371,1.77216005, , ,148,62,41.9,54,36.5,32,21.6,0,0,{0F08824A-524B-4AE1-B6ED-CE4EBBFF0932},
-84.81331673828376,31.013588535263732,17,Iron City,510.99798584,0.79843402, , ,137,87,63.5,34,24.8,13,9.5,3,2.2,{10C1F75E-7DE8-4C9B-BDFC-60C09EC6F136},
-84.87917375217431,31.040438258485501,18,Donalsonville,2554.36010742,3.99117994, , ,973,591,60.7,261,26.8,114,11.7,7,0.7,{492F0F18-EF7F-430A-A972-041B79ECC79D},
-82.387820991116641,33.207010670333858,19,Wrens,2010.61999512,3.14159012, , ,1038,718,69.2,204,19.7,111,10.7,5,0.5,{34B9FDA7-C4C5-4BE2-82C2-F5950D38424C},
-82.401375319690288,32.866325807288945,20,Wadley,2945.47998047,4.60232019, , ,715,534,74.7,152,21.3,29,4.1,0,0,{0CA60DB6-96A6-4018-B254-6FD2C02FEB50},
-82.467244243524775,33.216895358923928,21,Stapleton,1116.5300293,1.74458003, , ,164,97,59.1,48,29.3,14,8.5,5,3,{4BA39ADE-1616-46A7-BD8D-8267E2FAC895},
-82.400017055872013,32.995542996466327,22,Louisville,2355.08007813,3.67981005, , ,965,618,64,243,25.2,96,9.9,8,0.8,{2D77D9B5-35D5-4B53-A303-4A3D8F0A0932},
-82.471160747733549,32.88157883049292,23,Bartow,723.83300781,1.13099003, , ,117,69,59,36,30.8,12,10.3,0,0,{3EB9DB1E-9344-41F4-91C6-B79A38A47F07},
-82.528735497220637,33.193429094923637,24,Avera,416.13699341,0.65021503, , ,109,61,56,29,26.6,19,17.4,0,0,{DD9A1972-0B28-446B-8A7F-E8AA4E2DE3F5},
-83.401722256014793,34.87760884382832,25,Clayton,2095.66992188,3.2744801, , ,831,508,61.1,248,29.8,75,9,0,0,{62D74FA5-F188-4751-918F-1FB5CE24062A},
-83.381654417426205,34.725761448791175,26,Tallulah Falls,5462.18994141,8.53468037, , ,32,2,6.3,24,75,6,18.8,0,0,{BA76D6CF-F471-4C6E-9B90-ACA3B8CFD879},
-81.473948043333195,31.145000103476431,27,Brunswick,16186.29980469,25.29100037, , ,5869,3614,61.6,1530,26.1,653,11.1,72,1.2,{17546989-7A99-48FD-B003-F282538CF3D8},
-81.717460195513794,30.959513869691396,28,Woodbine,1645.86999512,2.57167006, , ,522,227,43.5,160,30.7,124,23.8,11,2.1,{8699710B-25C8-4149-AAAA-56E94FEFE04E},
-81.57215523099002,30.756670879395642,29,St. Marys,15951,24.92340088, , ,6488,2099,32.4,2368,36.5,1843,28.4,178,2.7,{301351CF-0396-45A6-B5E7-EC97526173A2},
-81.721747618684333,30.81938988424136,30,Kingsland,28812.5,45.01959991, , ,5803,1586,27.3,2459,42.4,1718,29.6,40,0.7,{F706C002-A2BC-47FF-AD25-B416B715DC5C},
-85.044201695657492,34.010275416089883,31,Rockmart,3653.76000977,5.70900011, , ,1670,713,42.7,713,42.7,192,11.5,52,3.1,{0505663A-0D2E-477C-9BCA-8D71DF91C827},
-85.250086914761596,34.021563224803607,32,Cedartown,5582.02978516,8.72192001, , ,3270,1950,59.6,1035,31.7,245,7.5,40,1.2,{0EE11036-F37E-46BC-950D-6505137957C5},
-85.057081949250133,34.045694458802309,33,Aragon,731.47399902,1.14293003, , ,485,276,56.9,138,28.5,71,14.6,0,0,{1E9566B7-B929-45C0-B905-41B51D4D70BE},
-83.611275845059367,33.626303117910538,34,Rutledge,2115.2199707,3.30503988, , ,317,135,42.6,115,36.3,64,20.2,3,0.9,{9B3557E4-8B60-41AB-92EF-71CCDBE58AE7},
-83.475834636871738,33.57908875704647,35,Madison,5621.20996094,8.78314018, , ,1407,499,35.5,434,30.8,409,29.1,65,4.6,{7DC5543F-8C2E-4F8F-A758-088CBAF66F68},
-83.362311742670897,33.568458472341518,36,Buckhead,513.20898438,0.801889, , ,97,39,40.2,49,50.5,9,9.3,0,0,{4967A30B-19E8-41FF-AB46-90A5958938FD},
-83.514963823408692,33.737807252310098,37,Bostwick,2009.42004395,3.13970995, , ,179,65,36.3,37,20.7,39,21.8,38,21.2,{A55EF740-59E7-4196-82B8-7D8AD799FBDC},
-84.560624633719087,32.787680700104318,38,Woodland,505.98699951,0.79060501, , ,167,104,62.3,29,17.4,33,19.8,1,0.6,{2FFC4B5E-98ED-41FF-835A-3E876A0823F4},
-84.540597882672756,32.67727423634534,39,Talbotton,1999.56005859,3.12431002, , ,484,279,57.6,145,30,60,12.4,0,0,{F70EAA6E-B51B-4713-ADA1-C793367939C2},
-84.457354411116995,32.603171618165696,40,Junction City,1584.93005371,2.47645998, , ,61,37,60.7,12,19.7,12,19.7,0,0,{5DD1C20A-A381-407F-99E5-E2CB2F12E257},
-84.551618930841585,32.578961087544528,41,Geneva,503.5289917,0.78676498, , ,36,14,38.9,13,36.1,7,19.4,2,5.6,{5AEC6DCA-BC5C-4743-B8AF-8A14254404AA},
-84.633019519734859,32.856563103206277,42,Manchester,5150.77001953,8.04806995, , ,1483,832,56.1,367,24.7,284,19.2,0,0,{87178F57-B875-4326-8DA8-12DBC5B06757},
-84.308900636849515,32.238023966845518,43,Ellaville,2031.85998535,3.17478991, , ,849,494,58.2,199,23.4,148,17.4,8,0.9,{33B1A938-648D-4F84-A72E-83D8C5543606},
-83.954768637741594,34.876060180016673,44,Blairsville,711.4630127,1.11166, , ,261,162,62.1,60,23,39,14.9,0,0,{C23A2A55-2638-4DBC-997C-6A3FC5B40D83},
-83.456885379915988,31.948772381252436,45,Rochelle,1220.30004883,1.90673006, , ,461,271,58.8,156,33.8,34,7.4,0,0,{7F077F77-897A-46A4-A7C5-8A82878BE8FA},
-83.541760432341846,31.946189657576681,46,Pitts,512.6630249,0.801036, , ,167,112,67.1,32,19.2,23,13.8,0,0,{4506B006-4D45-499B-AF60-B5B1214F0A9A},
-83.503012139293929,32.1084913904551,47,Pineview,1250.7199707,1.95424998, , ,176,141,80.1,25,14.2,10,5.7,0,0,{59F1EC64-C80B-4AB2-95C0-5EDB7EB0F4CB},
-83.306784752237647,31.992521537870257,48,Abbeville,1979.06994629,3.09229994, , ,372,262,70.4,91,24.5,17,4.6,2,0.5,{B33AE76F-2F33-4F93-8542-B9B02C432CFD},
-82.357947817525755,31.21090364262232,49,Waycross,7645.64013672,11.94629955, , ,6033,3667,60.8,1547,25.6,811,13.4,8,0.1,{D14A8403-995D-43A5-A135-B5FDA601D1EE},
-83.281478850598504,33.966629882992827,50,Winterville,1693.66003418,2.64634991, , ,434,148,34.1,137,31.6,137,31.6,12,2.8,{07A4099D-E7FD-4769-9A1B-864AC2136CD5},
-83.533468441995979,33.947381185490876,51,Bogart,1522.33996582,2.37864995, , ,442,167,37.8,139,31.4,120,27.1,16,3.6,{389DE7E1-585C-4335-879C-1D36C83A2B5A},
-83.996615817512804,33.664558946519954,52,Conyers,7552.85009766,11.80130005,yes,yes,5072,2212,43.6,2070,40.8,729,14.4,61,1.2,{09F15A6F-AFAE-48ED-A27C-E9C80EEDC409},
-83.957954430172748,33.890201890712085,53,Grayson,1594.05004883,2.49071002,yes,yes,800,123,15.4,199,24.9,421,52.6,57,7.1,{91DB43BB-5D0C-4A1C-8E94-EE97D0B7B36D},
-83.53741548238628,33.002388034566387,54,Gray,2489.23999023,3.88943005, , ,1071,465,43.4,277,25.9,314,29.3,15,1.4,{CEDF198B-B538-4E71-BA7B-3BD2C09BCB90},
-85.149536953027905,33.708750574041105,55,Bremen,6763.83984375,10.56849957,yes, ,2376,905,38.1,675,28.4,742,31.2,54,2.3,{D46C77C1-5DE6-4ECD-A829-0EC654A1FA95},
-84.766784007615655,34.82660415775154,56,Eton,771.23101807,1.20504999, , ,284,88,31,143,50.4,53,18.7,0,0,{0FF164B3-144A-4C35-9155-C0E0D8831B62},
-84.783395764576539,34.780713373819175,57,Chatsworth,3407.64990234,5.32446003, , ,1668,895,53.7,517,31,256,15.3,0,0,{58F9488E-14D0-4C62-9992-290B5FA4C0D0},
-82.3152714928151,32.382145788657994,58,Oak Park,4626.79003906,7.22937012, , ,225,126,56,88,39.1,11,4.9,0,0,{AD1EDF1D-B563-4541-8199-1F1912EC9DEC},
-82.346664065201821,32.4919654270048,59,Nunez,858.39697266,1.34124994, , ,33,4,12.1,20,60.6,7,21.2,2,6.1,{DB720D1A-E636-4925-967C-6E175094E135},
-82.09623167322934,32.649546023215727,60,Garfield,509.23300171,0.79567599, , ,84,46,54.8,26,31,12,14.3,0,0,{6B4050B8-BC97-4171-8503-71BBDE8AC29B},
-82.59202957019258,32.530597001562974,61,Adrian,908.57397461,1.41964996, , ,221,132,59.7,74,33.5,15,6.8,0,0,{14208168-741C-4D87-BCB9-451DE10B41B2},
-82.313800827010425,33.41544431731495,62,Harlem,2904.93994141,4.53896999, , ,1118,488,43.6,333,29.8,260,23.3,37,3.3,{DC9EFC66-0CD6-423A-8264-592BE9B654F9},
-82.206478711341262,33.449473541795562,63,Grovetown,3095.32006836,4.83644009, , ,3914,1234,31.5,1682,43,961,24.6,37,0.9,{0515A564-00C6-45CA-9CEA-F8F0B1C98046},
-83.241225717631522,33.087538974197045,64,Milledgeville,13158.90039063,20.56080055, , ,6126,3934,64.2,1262,20.6,893,14.6,37,0.6,{C9F00BF2-3245-497D-8436-D283639FC466},
-85.289752828786519,34.974753474803975,65,Rossville,1157.32995605,1.80832005, , ,1626,966,59.4,507,31.2,144,8.9,9,0.6,{4AB1ADA4-E7E8-4CCB-B53E-19A7FC2C83FA},
-85.362199190103738,34.966418683353282,66,Lookout Mountain,1701.83996582,2.6591301, , ,607,90,14.8,146,24.1,242,39.9,129,21.3,{EC5FE6F7-73FD-43B6-81AD-43102B3F0D5E},
-85.281534059918798,34.708660576835079,67,LaFayette,5229.18017578,8.1705904, , ,2993,1628,54.4,991,33.1,347,11.6,27,0.9,{BEAF028E-C40D-4E64-BDE7-0F725FEF2A9B},
-85.289012626203217,34.874407602839703,68,Chickamauga,1651.41003418,2.5803299, , ,1234,414,33.5,556,45.1,218,17.7,46,3.7,{00DF4991-8727-4EB5-B60F-F234B201D024},
-85.246035984125697,34.931844056290018,69,Fort Oglethorpe,8891.26953125,13.89260006, , ,3926,1902,48.4,1342,34.2,682,17.4,0,0,{36D3D1A1-DB76-4BF2-A56B-D20E08E811A8},
-82.157518895736871,32.58293764316759,70,Twin City,2314.06005859,3.61572003, , ,575,394,68.5,101,17.6,80,13.9,0,0,{9518FFEC-E02E-4529-A711-9455B5FCCED3},
-82.334487487435808,32.586606118926412,71,Swainsboro,8288.45019531,12.95069981, , ,2376,1509,63.5,572,24.1,269,11.3,26,1.1,{BF6D0CEA-1C98-4126-88F5-15C6F0CEB7DF},
-82.276372834278533,32.745799922683538,72,Summertown,506.34899902,0.79117, , ,68,19,27.9,46,67.6,3,4.4,0,0,{1D5B000E-9607-4853-B2B8-061F98998FC8},
-82.214473545375114,32.441035494888034,73,Stillmore,2049.13989258,3.20178008, , ,213,122,57.3,69,32.4,22,10.3,0,0,{30DCEAD5-0133-44C5-8724-FF4198522F9B},
-84.483923966221724,34.691330497044504,74,Ellijay,2267.75,3.54335999, , ,611,346,56.6,190,31.1,68,11.1,7,1.1,{B4E59661-5419-4D88-9BAF-4C63995592F7},
-84.47610583230427,34.67592347901715,75,East Ellijay,2177.2199707,3.40191007, , ,283,165,58.3,101,35.7,12,4.2,5,1.8,{A9C4A232-AA1A-477A-949C-53C1D136A0AB},
-83.249786092788838,31.598645994149308,76,Ocilla,1633.93994141,2.55303001, , ,1106,671,60.7,248,22.4,163,14.7,24,2.2,{2DCBA07B-CAE4-4D40-97FE-3D93F68B0EB6},
-83.251695404596816,31.71386939057345,77,Fitzgerald,5763.47998047,9.00543022, , ,3130,1909,61,898,28.7,316,10.1,7,0.2,{D4A42FA0-097A-465C-B8A1-E0243AF8E4DA},
-82.665271648342781,33.406733872666322,78,Warrenton,1231.57995605,1.92435002, , ,703,463,65.9,117,16.6,119,16.9,4,0.6,{3480AE2C-00FC-49E5-B728-5CADF4C98788},
-82.705488203982597,33.462486518761899,79,Norwood,527.9130249,0.82486302, , ,126,70,55.6,42,33.3,14,11.1,0,0,{F6707085-01CE-434E-8C76-B4AE6855DC6A},
-82.646272929126894,33.452639622442945,80,Camak,508.38400269,0.79435003, , ,46,10,21.7,30,65.2,6,13,0,0,{9A93E3A7-3C70-4894-A28C-231B968C7A22},
-82.871126877313074,34.106317794531584,81,Elberton,3060.77001953,4.7824502, , ,1863,1190,63.9,465,25,208,11.2,0,0,{AA6474EC-DBBA-4613-835B-50A347396E94},
-83.030876386624442,34.205138307498864,82,Bowman,2009.70996094,3.1401701, , ,354,233,65.8,92,26,29,8.2,0,0,{79DD8A62-14EA-4FE2-B015-6649ECF8DBBB},
-81.981443079721174,31.206537394802584,83,Nahunta,1814.88000488,2.8357501, , ,426,266,62.4,120,28.2,40,9.4,0,0,{2BD3A8CA-07A6-48ED-B327-03D90DEE8D2B},
-82.131279562871057,31.181253683625133,84,Hoboken,2206.23999023,3.44724989, , ,263,111,42.2,95,36.1,57,21.7,0,0,{586B752A-68C5-4776-BBF7-7AA68E92F13B},
-81.125560987373746,31.963823625571976,85,Vernonburg,262.2130127,0.40970701, , ,41,3,7.3,10,24.4,17,41.5,11,26.8,{8F339F8C-22E7-4B90-A598-7589F87A172C},
-80.852778971307117,32.010018949734139,86,Tybee Island,2053.33007813,3.20833993, , ,1307,398,30.5,467,35.7,330,25.2,112,8.6,{B404DC25-9DEE-4B91-9CAB-231F181701EA},
-81.049586116291195,32.033174380329946,87,Thunderbolt,899.36102295,1.40524995, , ,1013,400,39.5,336,33.2,248,24.5,29,2.9,{E0932613-FCB6-449C-A2D2-A2B927FD3F17},
-81.178255534221705,32.028224458930346,88,Savannah,69709.703125,108.92099762, , ,52264,25089,48,16821,32.2,9414,18,940,1.8,{130695CF-38FE-4A37-B2CA-359ECA88E73D},
-81.198328655242406,32.194365742802972,89,Port Wentworth,10640.09960938,16.62520027, , ,2400,745,31,939,39.1,527,22,189,7.9,{CD16E34C-612B-4856-9584-B06975784DFA},
-81.253897095028421,32.102409919306545,90,Pooler,19459.30078125,30.40509987, , ,7668,1266,16.5,2890,37.7,3175,41.4,337,4.4,{0D3DAD76-2B0D-40D6-9FBE-A924A9A64CBB},
-81.177157968028965,32.086671167898487,91,Garden City,9184.11035156,14.3501997, , ,3428,2013,58.7,993,29,377,11,45,1.3,{453858E1-EE43-4FB6-B25D-9C43FB92D2FC},
-81.307663150559549,32.12489244690741,92,Bloomingdale,8984.69042969,14.03859997, , ,1045,372,35.6,386,36.9,272,26,15,1.4,{92BE34C5-893A-4BDE-B2C0-F2AE3E61223D},
-83.695802497193469,33.516367769159054,93,Newborn,1033.2800293,1.61451006,yes, ,237,89,37.6,82,34.6,66,27.8,0,0,{BF1A804A-9289-4527-A350-E76F681D93BD},
-83.63838358992588,34.307756096357537,94,Gillsville,914.12799072,1.42832994,yes, ,78,30,38.5,18,23.1,29,37.2,1,1.3,{545B3B33-55AF-4A24-8AA7-25A826A344A2},
-84.562808664293755,33.594006148436002,95,Union City,12493,19.52029991,yes,yes,7869,4219,53.6,2726,34.6,924,11.7,0,0,{2A17F828-A91D-4AFC-B1C8-F6051BA74FC3},
-83.712728704233101,33.648894824575045,96,Social Circle,9967.28027344,15.57390022,yes, ,1509,540,35.8,573,38,396,26.2,0,0,{E6970784-7FD0-4E10-AFAA-108722F5194D},
-83.89429144103498,33.574105752991564,97,Porterdale,1506.30004883,2.35360003,yes, ,601,315,52.4,180,30,106,17.6,0,0,{17A19128-15BA-42C5-8868-58586FA07CD4},
-83.847468925782053,33.603878618746634,98,Covington,9906.98046875,15.47970009,yes, ,5042,2665,52.9,1330,26.4,1000,19.8,47,0.9,{52233BB7-CF65-40D7-BC7E-A9F04CA6CFE0},
-83.872093950453106,33.62766358476398,99,Oxford,1399.19995117,2.18624997,yes, ,656,278,42.4,272,41.5,106,16.2,0,0,{637917BF-FAB3-4BB2-A9DF-0E4FE2958B0D},
-84.617918674447708,34.026419056064995,100,Kennesaw,6117.60986328,9.55875969,yes,yes,12126,3330,27.5,4264,35.2,4245,35,287,2.4,{D38FAB2A-025A-41C6-83ED-EE773AC8B7F9},
-83.881360342278498,32.552256055579115,101,Fort Valley,4802.75976563,7.50432014, , ,3116,2144,68.8,716,23,248,8,8,0.3,{77D7F77B-F5DF-499C-BFEB-70A0F57B5927},
-83.653035106582635,32.598513789283729,102,Warner Robins,22624.40039063,35.3506012, , ,26574,10504,39.5,9337,35.1,6521,24.5,212,0.8,{314C45D0-98E8-4DE6-8C57-D74B1F891FD1},
-83.992357022596877,34.118269267392279,103,Buford,10750.70019531,16.79800034,yes,yes,4065,1577,38.8,1327,32.6,1058,26,103,2.5,{C0FE7828-1367-4335-AC62-2E79AE01EAD2},
-84.591190658373947,33.549817738609327,104,Fairburn,10900,17.03120041,yes,yes,4706,1733,36.8,1893,40.2,1018,21.6,62,1.3,{963D744E-0A0F-493A-9A33-20F1173D327B},
-83.728315279879411,32.47115358352076,105,Perry,16831.69921875,26.29949951, , ,4818,1611,33.4,1926,40,1196,24.8,85,1.8,{4A935037-FAEB-4E7D-AD81-B0D0CA3B1CAF},
-83.753886908511703,32.647663080999557,106,Byron,5537.50976563,8.65235996, , ,1823,497,27.3,698,38.3,622,34.1,6,0.3,{5D8BC9E5-850A-40DD-A907-54E6E10C7BE7},
-81.93045413500856,32.153590449696289,107,Hagan,1379.86999512,2.15604997, , ,347,158,45.5,115,33.1,74,21.3,0,0,{800B7B0D-92BB-4838-A008-13CDDB744220},
-81.835592961870034,32.151149802265479,108,Daisy,593.68902588,0.92763901, , ,56,26,46.4,12,21.4,13,23.2,5,8.9,{FD24C7F1-9A56-4A26-ADA0-BED90B1D1B04},
-81.909360384194969,32.161346305911557,109,Claxton,1123.06994629,1.75479996, , ,823,488,59.3,211,25.6,119,14.5,5,0.6,{340A4177-8B36-4C83-A26F-E4CCDDF4FBF4},
-81.974357214127508,32.152563899449291,110,Bellville,647.90002441,1.01233995, , ,83,19,22.9,22,26.5,40,48.2,2,2.4,{C766E70D-35C8-4CD9-812F-8944E70752FF},
-82.014594215918066,33.091118108378325,111,Waynesboro,3503.2800293,5.4738698, , ,2055,1234,60,513,25,300,14.6,8,0.4,{C295CC33-45DD-4204-8D8B-B687C48980A0},
-82.247441425225574,33.037592339327702,112,Vidette,623.63897705,0.97443599, , ,35,12,34.3,11,31.4,12,34.3,0,0,{40E4FCB7-3045-42BA-8448-6EF168ED1637},
-81.762127186534386,32.975587677956774,113,Sardis,1000.64001465,1.56350005, , ,376,195,51.9,114,30.3,67,17.8,0,0,{84111843-2221-4902-873C-DC2BBF18E75D},
-82.234609047061682,32.821756865793134,114,Midville,1278.72998047,1.99802005, , ,102,69,67.6,25,24.5,8,7.8,0,0,{5AB14B4E-53F6-471A-B2BD-BCCB7ABF55FB},
-82.228946156355477,33.237439468747873,115,Keysville,689.13800049,1.07677996, , ,84,43,51.2,30,35.7,11,13.1,0,0,{53FA56C2-7144-4143-81A0-3017F3A23ACA},
-82.403340633454278,32.213365122020335,116,Vidalia,11290,17.6406002, , ,4178,2240,53.6,1130,27,753,18,55,1.3,{57D9E7F7-7ED3-4767-BF08-EF6106D26C46},
-82.32973262805676,32.171267229557742,117,Santa Claus,118.60299683,0.18531699, , ,95,49,51.6,40,42.1,3,3.2,3,3.2,{5F75DBF7-C737-4121-81FD-9DF1793244F4},
-82.321484843021011,32.205265647399585,118,Lyons,5373.89013672,8.3967104, , ,1587,1045,65.8,325,20.5,217,13.7,0,0,{B65D1548-5ABE-4695-A5DF-64201D5A9C21},
-83.937953525309595,33.034741581115348,119,Forsyth,3772.26000977,5.89415979, , ,1424,880,61.8,379,26.6,135,9.5,30,2.1,{0574B4B0-DFC9-4D97-A117-CABADF477754},
-84.09397346096101,32.863195841485776,120,Culloden,508.3460083,0.79429102, , ,85,43,50.6,22,25.9,20,23.5,0,0,{8C683FD6-69A7-4B4B-9074-C91455A7B3BE},
-82.741963171387042,31.038584958368478,121,Homerville,2244.97998047,3.50779009, , ,994,703,70.7,196,19.7,90,9.1,5,0.5,{0B635887-5A92-4FAD-9C76-FA6A57EF9138},
-82.572059374556972,30.688080067283366,122,Fargo,1765.01000977,2.7578299, , ,136,73,53.7,41,30.1,22,16.2,0,0,{9B172C24-AA24-40D7-A6D5-66EE2995D595},
-82.648878952020098,31.073219627348145,123,Argyle,1100.81994629,1.72002995, , ,54,29,53.7,23,42.6,2,3.7,0,0,{98BB0353-D6D9-48DB-B274-D58A1B2C436D},
-81.712179355767532,33.039956847216352,124,Girard,2050.07006836,3.20323992, , ,64,44,68.8,16,25,4,6.3,0,0,{343E555A-FAC4-4772-99B4-EA4D222F8169},
-82.202659241743433,33.301141015763186,125,Blythe,1811.68005371,2.83074999, , ,257,113,44,85,33.1,59,23,0,0,{7C86EB40-4018-4D29-A91A-FBBD639C8DC2},
-81.621748580766067,31.771642082963552,126,Walthourville,2471.05004883,3.86102009, , ,1609,757,47,526,32.7,326,20.3,0,0,{8981F71D-9C02-4689-8202-A260F3C2F638},
-81.443784465609554,31.726436697167767,127,Riceboro,7284.56982422,11.38210011, , ,335,165,49.3,87,26,83,24.8,0,0,{9010E951-DB0C-4792-98DB-422603BB40D4},
-81.419132048241124,31.800413227515584,128,Midway,4136.24023438,6.46288013, , ,701,160,22.8,332,47.4,199,28.4,10,1.4,{C1A12F3F-636C-42E1-8354-CA58B740A521},
-81.621543345484753,31.826913467702919,129,Hinesville,13531.40039063,21.14290047, , ,12747,4785,37.5,4959,38.9,2804,22,199,1.6,{83504F66-C758-4378-B1F5-56B1C4BFB735},
-81.560452138446223,31.850564777313423,130,Flemington,3043.37988281,4.75528002, , ,293,41,14,85,29,153,52.2,14,4.8,{40FF4EEA-536F-4082-95FD-EA81B7B765B1},
-81.607719173160817,31.784049580810269,131,Allenhurst,709.18701172,1.10810006, , ,226,83,36.7,89,39.4,54,23.9,0,0,{44C63A0A-9B63-46C0-BE45-8F078441E800},
-83.292929885997893,34.172925455784728,132,Ila,493.30999756,0.77079701, , ,147,68,46.3,57,38.8,22,15,0,0,{33A2FEDC-6002-4D43-915C-954B58B532BD},
-83.293951044134715,34.015410785259,133,Hull,204.90899658,0.320171, , ,73,29,39.7,36,49.3,8,11,0,0,{670BCF78-EDCC-4840-A8E6-FAEE37C9973D},
