OBJECTID,Name,Acres,Sq_Miles,County20,County10,GlobalID,last_edited_date
700,Hephzibah,12410.8767315,19.3919949,no,no,{B58E4906-8654-4CF5-A2D7-40E0463AB0FE},2017-09-26T15:14:40.000Z
701,Augusta-Richmond County (balance),196414.17705927,306.89715169,no,no,{A7B5FF7F-4163-493C-89C9-C13F97BBA348},2017-09-26T15:14:40.000Z
702,Trion,2462.01431959,3.84689737,no,no,{3071C834-8D58-40B3-95DF-13426D2E0858},2017-09-26T15:14:40.000Z
703,Summerville,2568.89902577,4.01390473,no,no,{24722E36-011E-483E-8811-2D5996D2A53B},2017-09-26T15:14:40.000Z
704,Menlo,501.22064362,0.78315726,no,no,{F5F9796D-2302-4C92-9347-0F1E68F04570},2017-09-26T15:14:40.000Z
705,Lyerly,480.91994161,0.75143741,no,no,{DC128247-3E06-418E-89DE-AFC40D3D5992},2017-09-26T15:14:40.000Z
706,Helen,1391.59858204,2.17437278,no,no,{BE9F363C-5D0F-4CC2-8D33-8641085DCCA7},2017-09-26T15:14:40.000Z
707,Cleveland,2469.31729116,3.85830827,no,no,{0EF494DD-1896-409A-9179-54B0A552CDF2},2017-09-26T15:14:40.000Z
708,Colquitt,5293.20618953,8.27063467,no,no,{EE422F2F-6E60-4DE8-B1E7-D703C17CFF25},2017-09-26T15:14:40.000Z
709,Woodbury,1319.35497253,2.06149214,no,no,{884A384C-F90A-4A55-AA73-27C48A2F219B},2017-09-26T15:14:40.000Z
710,Warm Springs,884.76701446,1.38244846,no,no,{AE2EF98F-CD2F-429E-AD67-80127372E9B4},2017-09-26T15:14:40.000Z
711,Luthersville,2039.03388517,3.18599045,no,no,{C1DDD08E-FB96-4C83-86BB-7621C539D35C},2017-09-26T15:14:40.000Z
712,Lone Oak,399.85023726,0.624766,no,no,{ABFAC663-6EB4-44E9-8880-88F6E3E84B4D},2017-09-26T15:14:40.000Z
713,Greenville,1508.89953813,2.35765553,no,no,{A6E5799B-B7FA-46E0-92C1-07BF55512983},2017-09-26T15:14:40.000Z
714,Gay,552.30201299,0.8629719,no,no,{D81BC086-A8CA-4A68-AF94-240E5FD5C2E7},2017-09-26T15:14:40.000Z
715,Pine Mountain,1912.96959586,2.98901499,no,no,{3A4A3564-1CDA-4686-9B16-813653BCD16D},2017-09-26T15:14:40.000Z
716,Sale City,1174.54356096,1.83522431,no,no,{169AC30F-D562-4581-B9AB-C1E946A0DAC0},2017-09-26T15:14:40.000Z
717,Pelham,2609.08119628,4.07668937,no,no,{5ED5D78E-C86D-4218-9DCD-F4A00E2F58D4},2017-09-26T15:14:40.000Z
718,Woodville,3136.85825887,4.90134103,no,no,{D9C82E72-2E1E-4925-AFAC-5176536DA29E},2017-09-26T15:14:40.000Z
719,White Plains,3019.47510701,4.71792986,no,no,{A3195FC6-3380-452B-A49C-4AF94F9DB278},2017-09-26T15:14:40.000Z
720,Union Point,1224.75296866,1.91367651,no,no,{9B224D8C-3495-4CE8-B6FE-D21556AFA479},2017-09-26T15:14:40.000Z
721,Siloam,794.37563729,1.24121193,no,no,{A4BEC7CD-6D8B-4569-B4DE-31CABBC3971D},2017-09-26T15:14:40.000Z
722,Greensboro,4349.01225766,6.79533165,no,no,{5B01A49E-7C49-441B-893A-1D8BE6DCF6B5},2017-09-26T15:14:40.000Z
723,Shellman,2065.53351865,3.22739612,no,no,{D013578B-38F0-43CE-B4C0-EE10ED047471},2017-09-26T15:14:41.000Z
724,Cuthbert,1957.73517898,3.05896122,no,no,{0E4B1E4B-E9C2-41B8-847B-CD876246CC3C},2017-09-26T15:14:41.000Z
725,Plains,521.0219902,0.81409686,no,no,{07067151-80AB-491E-A339-2CDF1A138978},2017-09-26T15:14:41.000Z
726,Leslie,1134.75170895,1.77304955,no,no,{DEF6FCA4-7B55-44C0-BC09-BDFDEF506B02},2017-09-26T15:14:41.000Z
727,De Soto,521.84489765,0.81538265,no,no,{203EE5BB-FBB7-4E75-8748-767612536BCA},2017-09-26T15:14:41.000Z
728,Andersonville,889.98262114,1.39059785,no,no,{7081FC8E-486F-48D7-BEA1-023793737F14},2017-09-26T15:14:41.000Z
729,Americus,7333.0002472,11.45781289,no,no,{7EF734B3-6A5B-4750-8714-7631865074D9},2017-09-26T15:14:41.000Z
730,Hawkinsville,3264.73441169,5.10114752,no,no,{1A5F2BCE-3919-476B-A133-AF2B6A8E1EAC},2017-09-26T15:14:41.000Z
731,Royston,2177.08743442,3.40169912,no,no,{6F4E6635-2E12-4DF3-A88F-175764CBA4FD},2017-09-26T15:14:41.000Z
732,Martin,1620.54883618,2.53210756,no,no,{6F9B8E14-2E16-44D3-B886-ECB607483849},2017-09-26T15:14:41.000Z
733,Lavonia,2937.54947873,4.58992106,no,no,{E03836FC-35A7-42B1-985C-9FC739A51DE4},2017-09-26T15:14:41.000Z
734,Franklin Springs,1405.82460479,2.19660095,no,no,{C8432384-B957-483F-80E2-8E2B1114C089},2017-09-26T15:14:41.000Z
735,Carnesville,1692.19199137,2.64404999,no,no,{C03FB04C-8D47-4962-A520-5CBC49E9277C},2017-09-26T15:14:41.000Z
736,Canon,2001.6452103,3.12757064,no,no,{CCE9214D-8C68-4148-807D-7CE0CCAFDC4A},2017-09-26T15:14:41.000Z
737,Quitman,2654.3648187,4.14744503,no,no,{23B9BDF2-1486-42BD-9763-DACC9F52FCAC},2017-09-26T15:14:41.000Z
738,Pavo,1129.64183043,1.76506536,no,no,{FD2D1496-890C-4D79-99CE-249A22C82C1C},2017-09-26T15:14:41.000Z
739,Morven,1114.09057141,1.74076652,no,no,{2464E2BF-26DB-4E74-A473-264B7A5EDBF2},2017-09-26T15:14:41.000Z
740,Barwick,479.40094971,0.74906398,no,no,{7AFAE782-1773-48B8-B03A-8C639A7BB442},2017-09-26T15:14:41.000Z
741,Scotland,900.70007791,1.40734387,no,no,{3188A1CC-F11B-4310-B18C-AD2D3FDA899D},2017-09-26T15:14:41.000Z
742,Milan,2017.36900544,3.15213907,no,no,{F3E63A9B-E13D-4D3D-98D2-E0ECBC3E04DA},2017-09-26T15:14:41.000Z
743,McRae,2829.79238233,4.4215506,no,no,{92A62FDE-9AA4-4FEF-9223-E0602AC21467},2017-09-26T15:14:41.000Z
744,Jacksonville,714.37009696,1.11620328,no,no,{444C5E7F-B62E-4662-8509-2BCAA2BB4F12},2017-09-26T15:14:41.000Z
745,Helena,1354.22376403,2.11597463,no,no,{C9C210FE-3A8C-427F-B022-F7E80898A970},2017-09-26T15:14:41.000Z
746,Alma,3982.5930174,6.22280159,no,no,{CC03781F-0F4D-423F-A2E0-FEC7EC17BE23},2017-09-26T15:14:41.000Z
747,Sycamore,647.20667314,1.01126043,no,no,{40EE61EF-5654-4675-8370-2DBBF97F16B4},2017-09-26T15:14:41.000Z
748,Rebecca,502.74055987,0.78553212,no,no,{E58C0CC5-2B98-4E21-8D59-5610D69CF007},2017-09-26T15:14:41.000Z
749,Ashburn,3071.18630579,4.7987286,no,no,{EB813337-0160-43BD-B519-35A4C21D6B54},2017-09-26T15:14:41.000Z
750,Willacoochee,2445.54330677,3.82116142,no,no,{884C0E3A-09B5-4A48-BD7B-79A086D62924},2017-09-26T15:14:41.000Z
751,Pearson,2151.98535914,3.36247712,no,no,{93D4ED19-0295-49A2-A79B-D3BDDF606350},2017-09-26T15:14:41.000Z
752,Young Harris,680.00549142,1.06250858,no,no,{00BC247C-051D-4A7C-ADE9-DECB442B2ECF},2017-09-26T15:14:41.000Z
753,Hiawassee,1345.3962296,2.10218161,no,no,{61F496EC-153D-4DBA-923F-1B4CF1871E3D},2017-09-26T15:14:41.000Z
754,Sylvania,3281.04291144,5.12662955,no,no,{E1CCC242-64B3-447D-8C19-670374791654},2017-09-26T15:14:41.000Z
755,Rocky Ford,793.17205643,1.23933134,no,no,{43E2B634-7478-4EFF-A859-74F571C6E7AD},2017-09-26T15:14:41.000Z
756,Oliver,600.92190626,0.93894048,no,no,{8B15534C-0438-4354-85B8-F8A0E51A9F62},2017-09-26T15:14:41.000Z
757,Newington,519.90018809,0.81234404,no,no,{1FE90FEF-2A51-41A5-A828-84CEEE636179},2017-09-26T15:14:41.000Z
758,Hiltonia,1116.10680791,1.74391689,no,no,{F4FBF9D3-9273-4AD5-AAE1-23ACD37077A3},2017-09-26T15:14:41.000Z
759,LaGrange,25711.47062805,40.17417286,no,no,{1E5584F6-C8EC-43E8-8D17-179EA883314C},2017-09-26T15:14:41.000Z
760,Valdosta,23261.36989693,36.34589047,no,no,{7CFD5AC9-EF72-4A05-89B9-0E4AD20E4995},2017-09-26T15:14:41.000Z
761,Remerton,130.65407053,0.20414699,no,no,{22733EF9-73FF-4116-B8A9-7EA117485C14},2017-09-26T15:14:41.000Z
762,Lake Park,903.96608302,1.412447,no,no,{E9522A11-83EF-4367-82D4-C39DAA8800F1},2017-09-26T15:14:41.000Z
763,Hahira,1658.7467608,2.59179181,no,no,{FA7DE69E-202E-4D44-9A5C-21D8546DE747},2017-09-26T15:14:41.000Z
764,Dasher,3176.43535438,4.96318024,no,no,{2DC608F8-F95C-4D66-AE0A-DF4D10D65A19},2017-09-26T15:14:42.000Z
765,Thomasville,9654.84259581,15.08569156,no,no,{2C27871B-A32F-49D4-91F5-3536AC8880FF},2017-09-26T15:14:42.000Z
766,Hogansville,4424.81037837,6.91376622,no,no,{B4217F7A-ED52-491D-8AB1-A66F47557FFA},2017-09-26T15:14:42.000Z
767,West Point,7226.839577,11.29193684,no,no,{7EF9F8FE-2F09-4717-95DB-13DF4678CD80},2017-09-26T15:14:42.000Z
768,Rentz,676.56389269,1.05713108,no,no,{45929E5F-1C72-4800-8ED8-58DFCC00F0FD},2017-09-26T15:14:42.000Z
769,Montrose,1037.19277427,1.62061371,no,no,{EA6B8104-9E27-4B3F-94F0-E2BFBC045387},2017-09-26T15:14:42.000Z
770,East Dublin,2625.18739546,4.10185531,no,no,{293C18EF-5362-47B5-BC82-D43773CCA1C5},2017-09-26T15:14:42.000Z
771,Taylorsville,954.98877092,1.49216995,yes,no,{CCD77A3F-DA55-4CDF-9551-55802A0352B7},2017-09-26T15:14:42.000Z
772,Flowery Branch,4098.48894432,6.40388898,yes,no,{664F2600-1628-4416-A046-EAC7CE704BFC},2017-09-26T15:14:42.000Z
773,Peachtree City,16336.00045254,25.52500071,yes,yes,{858C3070-626E-4BDB-AC52-4B5F54CE96FF},2017-09-26T15:14:42.000Z
774,Pulaski,511.60300772,0.7993797,no,no,{2DE4F19F-F1EA-4204-AB52-843308E293F5},2017-09-26T15:14:42.000Z
775,Metter,5047.82565751,7.88722759,no,no,{5055F0F7-91BD-400C-9239-AE27AB61094A},2017-09-26T15:14:42.000Z
776,Dudley,2189.81058162,3.42157903,no,no,{9ADD6633-2152-40AC-A6B2-C943772F53A8},2017-09-26T15:14:42.000Z
777,Dublin,9975.46349848,15.58666172,no,no,{8DF197D9-F8FD-4580-BBCE-E796425E9F57},2017-09-26T15:14:42.000Z
778,Dexter,502.87734727,0.78574586,no,no,{CBCC8148-C9E2-4880-8FA4-A8359BCA0AB4},2017-09-26T15:14:42.000Z
779,Cadwell,822.87263892,1.2857385,no,no,{E957EC52-23B6-4B89-91F3-00626A85D0E1},2017-09-26T15:14:42.000Z
780,Morganton,534.23743627,0.83474599,no,no,{D64FA535-A9AF-4F14-9932-F898C8757B5D},2017-09-26T15:14:42.000Z
781,McCaysville,1025.8277713,1.60285589,no,no,{826D9A0C-D655-40B9-BEA4-0C605F605D9C},2017-09-26T15:14:42.000Z
782,Newton,1929.6411196,3.01506425,no,no,{EED9B354-5D00-43F4-80D1-EB08585103DC},2017-09-26T15:14:42.000Z
783,Blue Ridge,1523.61541761,2.38064909,no,no,{96911ABC-C74A-4F86-858C-B48B31E978E5},2017-09-26T15:14:42.000Z
784,Morgan,837.99376343,1.30936526,no,no,{20633ED6-2EC3-4BE7-8E6B-CC87045548E7},2017-09-26T15:14:42.000Z
785,Leary,2056.8390865,3.21381107,no,no,{F7011F6F-95DB-4BCE-86EF-C6B89CAEF2F1},2017-09-26T15:14:42.000Z
786,Edison,1497.56557975,2.33994622,no,no,{8A4C9F1A-B461-4E96-BCE9-02EA08D1C604},2017-09-26T15:14:42.000Z
787,Lincolnton,2257.92570995,3.52800892,no,no,{6CF55B35-5D6D-45E9-9D8D-D6CBCFF160A3},2017-09-26T15:14:42.000Z
788,Cordele,6542.74586192,10.22304041,no,no,{9F2E4BA3-C566-4E34-B0A9-DC178546852E},2017-09-26T15:14:42.000Z
789,Arabi,4113.61934361,6.42753023,no,no,{19EC69FA-D7AD-40FC-BD05-DDF3D1C0EDB0},2017-09-26T15:14:42.000Z
790,Centerville,2536.41386748,3.96314667,no,no,{0C87B11F-3000-4F5D-8B6A-17D77C1689BF},2017-09-26T15:14:42.000Z
791,Talking Rock,952.0066202,1.48751034,no,no,{790502BC-4630-49D4-AF2C-A031BFEE910A},2017-09-26T15:14:42.000Z
792,Jasper,5479.78324952,8.56216133,no,no,{A0F7E985-5461-4782-B1AC-9FC062277B4D},2017-09-26T15:14:42.000Z
793,Nelson,931.88019025,1.4560628,yes,yes,{6DCAD423-70F9-4569-9C6F-E0AF4329CF77},2017-09-26T15:14:42.000Z
794,Webster County,134546.10279027,210.22828564,no,no,{B0B2EB3A-C06E-47E3-AF33-F5CEAB772B32},2017-09-26T15:14:42.000Z
795,Screven,1390.61657001,2.17283839,no,no,{ABC90DB8-3A40-45EB-ABB3-69E2635D3718},2017-09-26T15:14:42.000Z
796,Odum,1243.97519641,1.94371124,no,no,{1B8ADBFE-FA19-4380-BE08-A9A38EE349DC},2017-09-26T15:14:42.000Z
797,Jesup,10652.97273235,16.6452699,no,no,{EFB6385E-D931-479C-85EF-6DB0295803AF},2017-09-26T15:14:42.000Z
798,Springfield,1767.95799415,2.76243437,no,no,{DC53ADA1-666E-4823-8B70-900A703017FB},2017-09-26T15:14:42.000Z
799,Rincon,5681.11047727,8.87673512,no,no,{154D859C-2441-4174-8D7F-C2CD77D18717},2017-09-26T15:14:42.000Z
800,Guyton,2061.98705263,3.22185477,no,no,{DE016EA0-1F6F-4A6D-B198-86805F2C1BBB},2017-09-26T15:14:42.000Z
801,Maxeys,1530.9059074,2.39204048,no,no,{C8FB81D8-DB2E-4999-96F7-E2581EF11CBD},2017-09-26T15:14:42.000Z
802,Lexington,350.70430616,0.54797548,no,no,{9FF1FC51-29A5-436E-AFCD-D0C9B7B6452D},2017-09-26T15:14:42.000Z
803,Arnoldsville,1088.88280468,1.70137938,no,no,{48FA124C-E4D6-40DA-BFB6-AFADF1226F18},2017-09-26T15:14:42.000Z
804,Payne,27.4591184,0.04290487,no,no,{6577ADC9-8B6E-4FFB-9B86-ECE26E08E583},2017-09-26T15:14:42.000Z
805,Harrison,1131.1149598,1.76736712,no,no,{1376B903-5A05-49FD-9EEB-5855D55B910D},2017-09-26T15:14:42.000Z
806,Deepstep,565.98003656,0.88434381,no,no,{C6B34407-B4FB-469D-A313-454B6C06873D},2017-09-26T15:14:43.000Z
807,Davisboro,1955.8134394,3.0559585,no,no,{00909DDF-4677-45A4-B78D-CD2FFB3FDA17},2017-09-26T15:14:43.000Z
808,Rhine,2010.48486662,3.1413826,no,no,{2E0BDC05-32BE-4AB7-A1BA-F5D77AD17FB9},2017-09-26T15:14:43.000Z
809,Eastman,3498.61907453,5.4665923,no,no,{31053B1B-50C7-4A89-8076-CCA0E2988997},2017-09-26T15:14:43.000Z
810,Chester,559.64138273,0.87443966,no,no,{42F851F3-D1C9-497F-8893-A12425784DC1},2017-09-26T15:14:43.000Z
811,Chauncey,1104.82089206,1.72628264,no,no,{E434E75B-6A67-400D-B34E-1E6A51F5C2C8},2017-09-26T15:14:43.000Z
812,Sharon,501.04120202,0.78287688,no,no,{54774D7A-2BF0-4AB6-B750-1152E90ED9B6},2017-09-26T15:14:43.000Z
813,Crawfordville,2007.5233597,3.13675525,no,no,{5925F04E-C57D-4CE2-A052-870B8AFE5514},2017-09-26T15:14:43.000Z
814,Climax,510.82061516,0.79815721,no,no,{BB90E9DC-B953-4132-AA24-0D0A1C7611AC},2017-09-26T15:14:43.000Z
815,Statesboro,8879.5372739,13.87427699,no,no,{B2296D70-A28F-48AE-B8AF-F8251F7426EE},2017-09-26T15:14:43.000Z
816,Ringgold,3042.23038823,4.75348498,no,no,{C6F3AB3B-CE1F-418C-8868-B0A5A8D77C18},2017-09-26T15:14:43.000Z
817,Register,500.12618254,0.78144716,no,no,{0AE737BA-5A0D-4863-BA0A-180BF5C63B26},2017-09-26T15:14:43.000Z
818,Portal,1394.44381258,2.17881846,no,no,{8093EA89-0BCD-4D37-990E-2BB2BC17FB80},2017-09-26T15:14:43.000Z
819,Brooklet,2155.28892306,3.36763894,no,no,{93C86F58-1749-43F7-819F-1FC1AE36F4FC},2017-09-26T15:14:43.000Z
820,Millen,2308.37352074,3.60683363,no,no,{850796F8-5242-4835-9325-2A67F227FEFA},2017-09-26T15:14:43.000Z
821,Sparta,1170.2389546,1.82849837,no,no,{DF302C3F-0ABB-487A-8162-F1279903ECB1},2017-09-26T15:14:43.000Z
822,Albany,35760.70533796,55.8761021,no,no,{255EE21D-18CB-401C-9863-D751900D3BD8},2017-09-26T15:14:43.000Z
823,Yatesville,560.75792837,0.87618426,no,no,{14676678-6C58-4B70-8923-6A58AED218DD},2017-09-26T15:14:43.000Z
824,Thomaston,6231.44547858,9.73663356,no,no,{F70D868A-8627-4E8D-B52D-6CA8CCAD3EB2},2017-09-26T15:14:43.000Z
825,Columbus,141431.6538786,220.98695921,no,no,{13BF83C0-02EA-4773-A8B5-6EC58CBEAD75},2017-09-26T15:14:43.000Z
826,Fort Gaines,4928.25142486,7.70039285,no,no,{242207C3-2D50-4BDD-BD96-A4D659145DBF},2017-09-26T15:14:43.000Z
827,Bluffton,1029.03576212,1.60786838,no,no,{5837F049-E563-4276-9571-803D8A0C3E1D},2017-09-26T15:14:43.000Z
828,Buena Vista,2107.27280422,3.29261376,no,no,{498EA87F-8C92-4ED2-B361-BD1578D12B5A},2017-09-26T15:14:43.000Z
829,Richland,2076.47849708,3.24449765,no,no,{9BD44804-B77F-4B8C-A95D-F6BA4C212A8D},2017-09-26T15:14:43.000Z
830,Lumpkin,1023.63180742,1.5994247,no,no,{7B9513E5-EEDF-4F6F-8ABB-66C2200B2502},2017-09-26T15:14:43.000Z
831,Franklin,2229.54538009,3.48366466,no,no,{8F295785-3CDA-4E73-9364-91145924D712},2017-09-26T15:14:43.000Z
832,Ephesus,1932.63082552,3.01973567,no,no,{CCF28FB3-BCE0-47AD-9C39-143470745488},2017-09-26T15:14:43.000Z
833,Centralhatchee,2096.99465519,3.27655415,no,no,{A0B74FE0-13AD-42C0-8A24-797117E7A3B8},2017-09-26T15:14:43.000Z
834,Warwick,519.65467114,0.81196042,no,no,{385B5BEA-8E40-4B53-A406-04CF850F412E},2017-09-26T15:14:43.000Z
835,Sylvester,3973.58667315,6.20872918,no,no,{B4C13EDE-1B1B-4EC6-BF57-328908C60F79},2017-09-26T15:14:43.000Z
836,Sumner,1157.20600878,1.80813439,no,no,{B436F5F0-71DD-449F-9129-65B2B643668C},2017-09-26T15:14:43.000Z
837,Poulan,1070.77380875,1.67308408,no,no,{659D4169-68B8-4B1F-B429-C1B2C04201B7},2017-09-26T15:14:43.000Z
838,Toomsboro,1191.5861458,1.86185335,no,no,{1D2E0D01-6887-480B-AE7D-3C9B292CBD7B},2017-09-26T15:14:43.000Z
839,McIntyre,3434.95620235,5.36711907,no,no,{190A64C1-7BE1-4916-84B6-4A122B56382C},2017-09-26T15:14:43.000Z
840,Glenwood,2023.43760863,3.16162126,no,no,{182C3ACF-9A16-446C-9F12-3B972A87D6FB},2017-09-26T15:14:43.000Z
841,Alamo,1288.93220976,2.01395658,no,no,{9D86447E-17C3-406D-850F-40B6F01808DF},2017-09-26T15:14:43.000Z
842,Irwinton,2012.81021726,3.14501596,no,no,{5CD369F1-4C36-4585-99F1-DA88D5793A82},2017-09-26T15:14:43.000Z
843,Gordon,3481.74289881,5.44022328,no,no,{C77FB842-A7B2-4C00-B565-8055C6CF596B},2017-09-26T15:14:43.000Z
844,Darien,15406.3296161,24.07239003,no,no,{CD029124-14D1-46B8-8FC6-2EE198512474},2017-09-26T15:14:43.000Z
845,Jenkinsburg,796.08458701,1.24388217,no,no,{E35506F1-6AF8-4A86-BFD2-0D2D40EAED47},2017-09-26T15:14:43.000Z
846,Jackson,4005.18417313,6.25810027,no,no,{8A7749D7-4ED2-4C96-A0A9-E47C313F79C3},2017-09-26T15:14:43.000Z
847,Flovilla,1253.04885335,1.95788883,no,no,{BC538EFD-BA7A-4489-8461-26A304EF5227},2017-09-26T15:14:43.000Z
848,Shady Dale,563.11854418,0.87987273,no,no,{93DAA277-C549-4D14-80B8-10A0C436E323},2017-09-26T15:14:43.000Z
849,Monticello,2073.81485474,3.24033571,no,no,{6CBBD4F8-8F1B-4FEC-8597-FADBE920774C},2017-09-26T15:14:43.000Z
850,Oglethorpe,1306.06866565,2.04073229,no,no,{338F9F6E-6AB7-4DE0-A333-3AC278FA520A},2017-09-26T15:14:43.000Z
851,Brooks,2867.54016183,4.4805315,yes,yes,{DA7F67A6-BB67-4252-BCB3-F27A1691B745},2017-09-26T15:14:44.000Z
852,Griffin,8990.07437571,14.04699121,yes,no,{262B2ED5-C3C2-4F26-8CE5-D8DAF6BEB2E2},2017-09-26T15:14:44.000Z
853,Auburn,4220.54559212,6.59460249,yes,yes,{B3BD14C5-EF9F-415A-B720-F302DD37D321},2017-09-26T15:14:44.000Z
854,Shiloh,1454.84711541,2.27319862,no,no,{2FDA2DD7-67AE-4CBE-B285-FC4B2CF3010F},2017-09-26T15:14:44.000Z
855,Jonesboro,1621.29292406,2.53327019,yes,yes,{3503B2B0-FA78-443C-A1F5-E9A9B4EB85C3},2017-09-26T15:14:44.000Z
856,Hamilton,2116.22853569,3.30660709,no,no,{E2A0C84A-A5CE-4A42-8106-4148DE5008F0},2017-09-26T15:14:44.000Z
857,Ideal,739.11864863,1.15487289,no,no,{15518956-8FBF-4CFF-9A9E-6736895BC27F},2017-09-26T15:14:44.000Z
858,Denton,986.81403445,1.54189693,no,no,{A2D3AC82-6F07-4C22-A272-4BF64D05E884},2017-09-26T15:14:44.000Z
859,Toccoa,6125.17628475,9.57058795,no,no,{0FF1B6F5-ACBC-4311-9D49-0E6D07BAA03D},2017-09-26T15:14:44.000Z
860,Avalon,1131.33394173,1.76770928,no,no,{598EE0F3-C72D-4A1E-8EED-1190471FBD62},2017-09-26T15:14:44.000Z
861,Ty Ty,511.16998757,0.79870311,no,no,{35F3AF70-9E98-40E4-BA60-981C7AEA9156},2017-09-26T15:14:44.000Z
862,Tifton,8179.66115953,12.78072056,no,no,{2006CE93-055B-436B-833C-EE0C61DDFE17},2017-09-26T15:14:44.000Z
863,Omega,1154.69530735,1.80421142,no,no,{BBBC1AF9-C79F-4141-B3D4-BBD75D6A3433},2017-09-26T15:14:44.000Z
864,Riverside,135.4815385,0.2116899,no,no,{7187EE98-6AA5-4FF1-B410-3B6658CA0707},2017-09-26T15:14:44.000Z
865,Norman Park,2005.94747712,3.13429293,no,no,{ED450ECE-2886-45CB-BFBC-ED2F621D630F},2017-09-26T15:14:44.000Z
866,Moultrie,10578.51852635,16.5289352,no,no,{1E5A84DC-772F-465D-9592-B0582DDF2635},2017-09-26T15:14:44.000Z
867,Funston,744.90947504,1.16392105,no,no,{EEB23DDA-AE2F-4ECE-A5A7-49F86C80E660},2017-09-26T15:14:44.000Z
868,Ellenton,508.74462064,0.79491347,no,no,{6183F82F-49FD-435C-AB81-22E28FAD698D},2017-09-26T15:14:44.000Z
869,Doerun,810.19809329,1.26593452,no,no,{21992C20-8FFA-4692-AFCA-CA5617D992C5},2017-09-26T15:14:44.000Z
870,Berlin,473.27192866,0.73948739,no,no,{FA8BAD0E-730F-4EE5-B0A4-1B2CF390A537},2017-09-26T15:14:44.000Z
871,Thomson,2820.70896441,4.40735776,no,no,{D53D3E37-AA74-4587-A6D3-272088D471A6},2017-09-26T15:14:44.000Z
872,Dearing,527.69574569,0.8245246,no,no,{D3B85507-7849-4E2A-866D-9957D81484EA},2017-09-26T15:14:44.000Z
873,Soperton,2857.02571718,4.46410268,no,no,{C8669AA4-C254-4152-8F43-8ABC5E99FFEB},2017-09-26T15:14:44.000Z
874,Rome,20247.77863985,31.63715413,no,no,{3E52171C-5501-4F56-89AA-F6762029B803},2017-09-26T15:14:44.000Z
875,Cave Spring,2601.57716018,4.06496431,no,no,{A16B3B94-9BE3-4C5B-BFCA-BBF4CDA8CEB3},2017-09-26T15:14:44.000Z
876,Eatonton,13190.40992476,20.61001551,no,no,{A9DB3F6D-D70C-4D1D-81C3-D0CD710BB8FF},2017-09-26T15:14:44.000Z
877,Sasser,499.69689887,0.7807764,no,no,{85472E75-B2BB-4C1B-B65F-24C28F59D8D5},2017-09-26T15:14:44.000Z
878,Parrott,498.21039656,0.77845374,no,no,{53305BFD-926E-4378-9F3C-D0232D18E443},2017-09-26T15:14:44.000Z
879,Dawson,2401.50732995,3.7523552,no,no,{3C198839-4814-4D2B-B147-EE83B5961625},2017-09-26T15:14:44.000Z
880,Bronwood,505.7598242,0.79024973,no,no,{6D57DE9C-D463-4B7B-A621-8B1D147183C9},2017-09-26T15:14:44.000Z
