X,Y,OBJECTID,stop_id,stop_code,stop_name,stop_lat,stop_lon
-84.491669,33.785934,6379,902135,902135,DONALD L HOLLOWELL PKY @ HARWELL RD NW,33.785934,-84.491669
-84.440491,33.790302,6380,902136,902136,PERRY BLVD@1600,33.790302,-84.440491
-84.424917,33.807624,6381,902137,902137,DEFOOR AVE@RHOMBOID ST,33.807624,-84.424917
-84.427847,33.785774,6382,902139,902139,MARIETTA BLVD NW @ W MARIETTA ST NW,33.785774,-84.427847
-84.365258,33.807992,6383,902140,902140,CHESHIRE BRIDGE RD NE @ PIEDMONT RD NE,33.807992,-84.365258
-84.36941,33.821192,6384,902144,902144,LINDBERGH STATION - SOUTH LOOP,33.821192,-84.36941
-84.36995,33.823072,6385,902145,902145,LINDBERGH CENTER STATION - NORTH LOOP,33.823072,-84.36995
-84.343583,33.830397,6386,902148,902148,BUFORD HWY NE @ W DRUID HILLS DR NE,33.830397,-84.343583
-84.340143,33.833721,6387,902149,902149,BUFORD HWY NE @ N DRUID HILLS RD,33.833721,-84.340143
-84.339882,33.833846,6388,902150,902150,BUFORD HWY NE @ N DRUID HILLS RD NE,33.833846,-84.339882
-84.313682,33.84189,6389,902153,902153,CLAIRMONT RD@2890,33.84189,-84.313682
-84.333794,33.838173,6390,902154,902154,BUFORD HWY @ 3132,33.838173,-84.333794
-84.331841,33.840031,6391,902155,902155,BUFORD HWY @ BRAMBLEWOOD DR NE,33.840031,-84.331841
-84.280206,33.828996,6392,902157,902157,LAVISTA RD@PANGBORN RD,33.828996,-84.280206
-84.278638,33.830025,6393,902158,902158,LAVISTA RD @ 3210,33.830025,-84.278638
-84.495921,33.796792,6394,902159,902159,ATLANTA IND PKWY @ATLANTA IND DRNW,33.796792,-84.495921
-84.465885,33.788651,6395,902161,902161,HOLLYWOOD RD@SPRING ST,33.788651,-84.465885
-84.415857,33.800498,6396,902167,902167,BELLEMEADE AVE NW@HOWELL MILL RD NW,33.800498,-84.415857
-84.334709,33.80481,6397,902173,902173,CLIFTON RD NE @ BILTMORE DR NE,33.80481,-84.334709
-84.335917,33.806154,6398,902174,902174,CLIFTON RD NE @ BRIARCLIFF RD NE,33.806154,-84.335917
-84.33459,33.81022,6399,902175,902175,BRIARCLIFF RD NE@BRIAR VISTA TER NE,33.81022,-84.33459
-84.339015,33.791457,6400,902176,902176,E ROCK SPRINGS RD NE @ N DECATUR RD,33.791457,-84.339015
-84.338134,33.790974,6401,902177,902177,N DECATUR RD NE @ BRIARCLIFF RD NE,33.790974,-84.338134
-84.334599,33.789981,6402,902178,902178,N DECATUR RD NE @ SPRINGDALE RD NE,33.789981,-84.334599
-84.332957,33.789184,6403,902179,902179,N DECATUR RD NE @ OXFORD RD NE,33.789184,-84.332957
-84.454863,33.799342,6404,902180,902180,MCCALLIE BLVD NW@PERRY BLVD NW,33.799342,-84.454863
-84.457377,33.800038,6405,902181,902181,MCCALLIE BLVD NW @ ABNER PL NW,33.800038,-84.457377
-84.457551,33.799867,6406,902182,902182,MCCALLIE BLVD NW@ABNER PL NW,33.799867,-84.457551
-84.458886,33.798461,6407,902183,902183,AJAX DR NW@MCCALLIE BLVD NW,33.798461,-84.458886
-84.463047,33.80174,6408,902184,902184,ABNER LN NW @ ABNER PL NW,33.80174,-84.463047
-84.355416,33.790676,6409,902187,902187,N HIGHLAND AVE NE @ MORNINGSIDE DR,33.790676,-84.355416
-84.353742,33.791848,6410,902188,902188,N HIGHLAND AVE NE @ LANIER PL NE,33.791848,-84.353742
-84.351589,33.793048,6411,902189,902189,N HIGHLAND AVE NE @ UNIVERSITY DR,33.793048,-84.351589
-84.351021,33.794399,6412,902190,902190,N HIGHLAND AVE NE @ REEDER CIR NE,33.794399,-84.351021
-84.257488,33.825342,6413,902191,902191,LAWRENCEVILLE HWY @ LINKWOOD,33.825342,-84.257488
-84.25518,33.826245,6414,902192,902192,LAWRENCEVILLE HWY @ MONTREAL RD W,33.826245,-84.25518
-84.250489,33.828086,6415,902193,902193,LAWRENCEVILLE HWY @ MONTREAL RD E,33.828086,-84.250489
-84.249204,33.829052,6416,902194,902194,LAWRENCEVILLE HWY @ LEE WAY,33.829052,-84.249204
-84.248343,33.830161,6417,902195,902195,LAWRENCEVILLE @ LEE WAY,33.830161,-84.248343
-84.250096,33.828721,6418,902196,902196,LAWRENCEVILLE HWY @ MONTREAL RD E,33.828721,-84.250096
-84.25579,33.826183,6419,902197,902197,LAWRENCEVILLE HWY @ MONTREAL RD W,33.826183,-84.25579
-84.28014,33.829113,6420,902200,902200,LAVISTA RD @ HARTLAND DR,33.829113,-84.28014
-84.282819,33.826482,6421,902201,902201,LAVISTA RD @ RICHARD STOKES DR,33.826482,-84.282819
-84.296944,33.823354,6422,902202,902202,LAVISTA RD @ BRIANWOOD RD,33.823354,-84.296944
-84.298836,33.82267,6423,902203,902203,LAVISTA RD @ SAGAMORE DR,33.82267,-84.298836
-84.300209,33.822236,6424,902204,902204,LAVISTA RD @ PINE FOREST DR,33.822236,-84.300209
-84.302157,33.820491,6425,902205,902205,LAVISTA RD @ PINELLAS TRL,33.820491,-84.302157
-84.341705,33.831989,6426,902211,902211,BUFORD HWY NE @ 2865,33.831989,-84.341705
-84.344272,33.830195,6427,902212,902212,BUFORD HWY NE @ W DRUID HILLS DR,33.830195,-84.344272
-84.341015,33.785451,6428,902217,902217,BRIARCLIFF RD NE@OAK PARK DR  NE,33.785451,-84.341015
-84.325376,33.788326,6429,902218,902218,N DECATUR RD NE @ DOWMAN DR NE,33.788326,-84.325376
-84.193793,33.817866,6430,902219,902219,N HAIRSTON RD @ CHATFIELD DR N,33.817866,-84.193793
-84.193763,33.815219,6431,902220,902220,N HAIRSTON RD @ CHATFIELD DR S,33.815219,-84.193763
-84.195988,33.828638,6432,902221,902221,MOUNTAIN INDUSTRIAL BLVD@LEWIS RD,33.828638,-84.195988
-84.199043,33.833115,6433,902222,902222,MOUNTAIN INDUSTRIAL BLVD @ GREER CIR,33.833115,-84.199043
-84.496495,33.800932,6434,902223,902223,ATLANTA INDUSTRIAL PKY@3710,33.800932,-84.496495
-84.495963,33.796147,6435,902224,902224,ATLANTA IND PKWY NW@ATLANTA IND DR,33.796147,-84.495963
-84.463134,33.80132,6436,902227,902227,ABNER LN NW @ MARY GEORGE AVE NW,33.80132,-84.463134
-84.462091,33.802207,6437,902228,902228,ABNER PL NW @ ABNER TER NW,33.802207,-84.462091
-84.426853,33.791011,6438,902229,902229,ELLSWORTH INDUSTRIAL BLVD @ 1320,33.791011,-84.426853
-84.426788,33.792651,6439,902230,902230,ELLSWORTH INDUSTRIAL BLVD @ ELAINE AVE NW,33.792651,-84.426788
-84.374732,33.805554,6440,902231,902231,MONROE DR NE@ROCK SPRINGS RD NE,33.805554,-84.374732
-84.373588,33.803657,6441,902232,902232,MONROE DR NE@PIEDMONT WAY NE,33.803657,-84.373588
-84.369222,33.79733,6442,902233,902233,MONROE DR NE@PIEDMONT AVE NE,33.79733,-84.369222
-84.375201,33.808561,6443,902238,902238,MONROE DR NE@1942,33.808561,-84.375201
-84.332621,33.802646,6444,902239,902239,CLIFTON RD NE @ OLD BRIARCLIFF WAY,33.802646,-84.332621
-84.469148,33.813315,6445,902241,902241,HOLLYWOOD RD NW@BOLTON RD NW,33.813315,-84.469148
-84.470604,33.812328,6446,902242,902242,HOLLYWOOD RD NW@SPINK ST NW,33.812328,-84.470604
-84.471332,33.810913,6447,902243,902243,HOLLYWOOD RD NW@MAIN ST NW,33.810913,-84.471332
-84.475552,33.799317,6448,902244,902244,JAMES JACKSON PKY@JAMES JACKSON CT,33.799317,-84.475552
-84.417827,33.788865,6449,902247,902247,HUFF RD@BOOTH ST,33.788865,-84.417827
-84.425816,33.813674,6450,902248,902248,DEFOORS FERRY RD @ NOBLE CREEK DR,33.813674,-84.425816
-84.423675,33.789129,6451,902249,902249,HUFF RD@1088,33.789129,-84.423675
-84.378124,33.786953,6452,902250,902250,PIEDMONT AVE NE @ 14TH ST NE,33.786953,-84.378124
-84.355176,33.786487,6453,902252,902252,N HIGHLAND AVE NE @ BELLEVUE DR,33.786487,-84.355176
-84.355296,33.787579,6454,902253,902253,N HIGHLAND AVE NE @ AMSTERDAM AVE,33.787579,-84.355296
-84.355362,33.788418,6455,902254,902254,N HIGHLAND AVE NE @ MCLYNN AVE NE,33.788418,-84.355362
-84.355576,33.789513,6456,902255,902255,N HIGHLAND AVE NE @ COURTENAY DR NE,33.789513,-84.355576
-84.34208,33.832047,6457,902256,902256,BUFORD HWY NE @ 2858,33.832047,-84.34208
-84.336879,33.836379,6458,902259,902259,BUFORD HWY @ CORPORATE BLVD NE,33.836379,-84.336879
-84.335584,33.837337,6459,902260,902260,BUFORD HWY NE @ 3072,33.837337,-84.335584
-84.329795,33.841902,6460,902264,902264,BUFORD HWY @ N CLIFF VALLEY  NE,33.841902,-84.329795
-84.332764,33.826159,6461,902267,902267,BRIARCLIFF RD NE @ DRUID VALLEY DR NE,33.826159,-84.332764
-84.329857,33.827335,6462,902268,902268,BRIARCLIFF RD @ N DRUID HILLS RD,33.827335,-84.329857
-84.332939,33.829935,6463,902269,902269,N DRUID HILLS RD @ EXECUTIVE PARK DR,33.829935,-84.332939
-84.33511,33.81727,6464,902270,902270,BRIARCLIFF RD NE@2195,33.81727,-84.33511
-84.476718,33.800166,6465,902273,902273,BRIDGEPORT DR@MARCO DR,33.800166,-84.476718
-84.469514,33.812919,6466,902274,902274,HOLLYWOOD RD@SPINK ST,33.812919,-84.469514
-84.407804,33.797085,6467,902276,902276,NORTHSIDE DR NW@NORTHSIDE CIR NW,33.797085,-84.407804
-84.40851,33.80035,6468,902277,902277,BELLEMEADE AVE @ NORTHSIDE DR NW,33.80035,-84.40851
-84.41111,33.800419,6469,902278,902278,BELLEMEADE AVE NW@COMMERCE DR NW,33.800419,-84.41111
-84.338712,33.790025,6470,902281,902281,BRIARCLIFF RD NE@UNIVERSITY DR NE,33.790025,-84.338712
-84.344606,33.795126,6471,902283,902283,E ROCK SPRINGS RD @ CUMBERLAND RD,33.795126,-84.344606
-84.342996,33.794205,6472,902284,902284,E ROCK SPRINGS RD NE @ MARKAN DR NE,33.794205,-84.342996
-84.340451,33.792988,6473,902285,902285,E ROCK SPRINGS RD @ ROCK SPRINGS CR,33.792988,-84.340451
-84.331836,33.788621,6474,902287,902287,N DECATUR RD NE @ OAKDALE RD NE,33.788621,-84.331836
-84.454983,33.799485,6475,902289,902289,PERRY BLVD NW @ MCCALLIE BLVD NW,33.799485,-84.454983
-84.459878,33.799301,6476,902290,902290,AJAX DR@2208,33.799301,-84.459878
-84.461989,33.799701,6477,902291,902291,AJAX DR NW @ ADDISON PL,33.799701,-84.461989
-84.462294,33.800094,6478,902292,902292,AJAX DR NW @ ABNER TER NW,33.800094,-84.462294
-84.462002,33.800945,6479,902293,902293,ABNER TER NW @ MARY GEORGE AVE NW,33.800945,-84.462002
-84.426757,33.793823,6480,902294,902294,ELLSWORTH INDUSTRIAL BLVD @ 1425,33.793823,-84.426757
-84.426763,33.7958,6481,902295,902295,ELLSWORTH INDUSTRIAL BLVD @ 1455,33.7958,-84.426763
-84.426915,33.797309,6482,902296,902296,ELLSWORTH INDUSTRIAL BLVD @ 1530,33.797309,-84.426915
-84.350655,33.795311,6483,902297,902297,N HIGHLAND AVE NE @ CUMBERLAND RD,33.795311,-84.350655
-84.264734,33.819898,6484,902298,902298,LAWRENCEVILLE HWY @ 2505,33.819898,-84.264734
-84.267456,33.817425,6485,902299,902299,LAWRENCEVILLE HWY @ HARCOURT DR,33.817425,-84.267456
-84.262947,33.822409,6486,902300,902300,LAWRENCEVILLE HWY @ MCLENDON DR,33.822409,-84.262947
-84.246122,33.831627,6487,902301,902301,LAWRENCEVILLE HWY @ LOVELY LN,33.831627,-84.246122
-84.243562,33.833514,6488,902302,902302,LAWRENCEVILLE HWY @ SAINT LAWRENCE CV,33.833514,-84.243562
-84.243584,33.833675,6489,902303,902303,LAWRENCEVILLE HWY @ SAINT LAWRENCE CV,33.833675,-84.243584
-84.246176,33.831753,6490,902304,902304,LAWRENCEVILLE HWY @ LOVELY LN,33.831753,-84.246176
-84.335064,33.819304,6491,902312,902312,BRIARCLIFF RD NE@SHEFFIELD DR NE,33.819304,-84.335064
-84.334717,33.822784,6492,902313,902313,BRIARCLIFF RD NE@MAYFAIR DR NE,33.822784,-84.334717
-84.334026,33.824583,6493,902314,902314,BRIARCLIFF RD NE @ SHERIDAN RD NE,33.824583,-84.334026
-84.33478,33.8246,6494,902315,902315,SHERIDAN RD NE @ BRIARCLIFF RD NE,33.8246,-84.33478
-84.338359,33.83305,6495,902316,902316,N DRUID HILLS RD @ W DRUID HILLS DR,33.83305,-84.338359
-84.34074,33.8336,6496,902317,902317,N DRUID HILLS RD NE @ BUFORD HWY NE,33.8336,-84.34074
-84.341656,33.834812,6497,902318,902318,N DRUID HILLS RD NE @ SAXON PL NE,33.834812,-84.341656
-84.312235,33.837644,6498,902319,902319,CLAIRMONT RD@BRIARCLIFF RD,33.837644,-84.312235
-84.313959,33.841964,6499,902320,902320,CLAIRMONT RD@2890,33.841964,-84.313959
-84.340067,33.833631,6500,902321,902321,N DRUID HILLS RD NE @ BUFORD HWY NE,33.833631,-84.340067
-84.338119,33.833068,6501,902322,902322,N DRUID HILLS RD @ DRUID HILLS DR,33.833068,-84.338119
-84.322928,33.825577,6502,902323,902323,N DRUID HILLS RD NE @ HOLLY  NE,33.825577,-84.322928
-84.320371,33.824333,6503,902324,902324,N DRUID HILLS RD @ KNOB HILL DR NE,33.824333,-84.320371
-84.318358,33.822829,6504,902325,902325,N DRUID HILLS RD NE @ HIGH HAVEN CT,33.822829,-84.318358
-84.318122,33.822812,6505,902326,902326,N DRUID HILLS RD @ HIGH HAVEN CT NE,33.822812,-84.318122
-84.193778,33.819005,6506,902327,902327,N HAIRSTON RD @ WEATHERLY DR,33.819005,-84.193778
-84.200757,33.837257,6507,902328,902328,MOUNTAIN INDUSTRIAL BLVD@HAMMERMIL,33.837257,-84.200757
-84.200816,33.840006,6508,902329,902329,MOUNTAIN INDUSTRIAL BLVD@HAMMERMIL,33.840006,-84.200816
-84.200807,33.842915,6509,902330,902330,MOUNTAIN INDUSTRIAL BLVD@2037,33.842915,-84.200807
-84.199186,33.825517,6510,902331,902331,E PONCE DE LEON AVE@KELTON DR,33.825517,-84.199186
-84.182182,33.816334,6511,902332,902332,PONCE DE LEON AVE@JULIETTE RD,33.816334,-84.182182
-84.473479,33.784623,6512,902334,902334,HIGHTOWER RD NW @ 7TH ST NW,33.784623,-84.473479
-84.19628,33.825836,6513,902336,902336,E PONCE DE LEON AVE @ N HAIRSTON RD,33.825836,-84.19628
-84.19339,33.825008,6514,902337,902337,PONCE DE LEON AVE@LITTON DR,33.825008,-84.19339
-84.447526,33.774933,6515,902347,902347,DONALD L HOLLOWELL PKY @  ELIZABETH PL NW,33.774933,-84.447526
-84.446013,33.774263,6516,902348,902348,DONALD L HOLLOWELL PKY @ EVELYN PL NW,33.774263,-84.446013
-84.444599,33.774014,6517,902349,902349,DONALD L HOLLOWELL PKY @ GERTRUDE PL NW,33.774014,-84.444599
-84.443431,33.773395,6518,902350,902350,DONALD L HOLLOWELL PKY @ MATILDA PL NW,33.773395,-84.443431
-84.436038,33.771311,6519,902351,902351,DONALD L HOLLOWELL PKY @ WOODLAWN AVE NW,33.771311,-84.436038
-84.434227,33.771137,6520,902352,902352,DONALD L HOLLOWELL PKY @ CHAPPELL RD NW,33.771137,-84.434227
-84.337326,33.773852,6521,902360,902360,PONCE DE LEON AVE NE @ FAIRVIEW RD NE,33.773852,-84.337326
-84.330595,33.773807,6522,902361,902361,PONCE DE LEON AVE @ CLIFTON RD,33.773807,-84.330595
-84.327248,33.772427,6523,902362,902362,PONCE DE LEON AVE @ S PONCE DE LEON AVE,33.772427,-84.327248
-84.321342,33.771801,6524,902363,902363,PONCE DE LEON AVE @ PONCE DE LEON MNR,33.771801,-84.321342
-84.327485,33.772189,6525,902364,902364,PONCE DE LEON AVE @ S PONCE DE LEON AVE,33.772189,-84.327485
-84.442282,33.772942,6526,902374,902374,DONALD L HOLLOWELL PKY @ W LAKE AVE NW,33.772942,-84.442282
-84.440559,33.77198,6527,902375,902375,DONALD L HOLLOWELL PKY @ HORTENSE PL,33.77198,-84.440559
-84.438904,33.77142,6528,902376,902376,DONALD L HOLLOWELL PKY @ ELMWOOD RD NW,33.77142,-84.438904
-84.437791,33.77142,6529,902377,902377,DONALD L HOLLOWELL PKY @ HOLLY ST NW,33.77142,-84.437791
-84.441011,33.76683,6530,902380,902380,W LAKE AVE NW @ NEKOMA ST NW,33.76683,-84.441011
-84.384715,33.773613,6531,902384,902384,PEACHTREE ST @ 3RD ST,33.773613,-84.384715
-84.385056,33.773712,6532,902385,902385,PEACHTREE ST @ 3RD ST NE,33.773712,-84.385056
-84.384232,33.781796,6533,902386,902386,PEACHTREE ST NE @ 10TH ST NE,33.781796,-84.384232
-84.38385,33.782803,6534,902387,902387,PEACHTREE ST @ 11TH ST,33.782803,-84.38385
-84.38311,33.785596,6535,902388,902388,PEACHTREE ST NE@13TH ST NE,33.785596,-84.38311
-84.384597,33.774875,6536,902390,902390,PEACHTREE ST @ 4TH ST,33.774875,-84.384597
-84.384754,33.776283,6537,902391,902391,PEACHTREE ST @ 5TH ST,33.776283,-84.384754
-84.384425,33.77739,6538,902392,902392,PEACHTREE ST @ 6TH ST,33.77739,-84.384425
-84.384377,33.780811,6539,902393,902393,PEACHTREE ST @ PEACHTREE PL,33.780811,-84.384377
-84.338585,33.756746,6540,902395,902395,MAYSON AVE NE@WATSON ST NE,33.756746,-84.338585
-84.338531,33.75791,6541,902396,902396,MAYSON AVE NE@2ND ST NE,33.75791,-84.338531
-84.330954,33.773664,6542,902400,902400,PONCE DE LEON AVE NE @ CLIFTON RD,33.773664,-84.330954
-84.324661,33.771404,6543,902401,902401,PONCE DE LEON AVE NE @ LAKESHORE DR NE,33.771404,-84.324661
-84.324557,33.771805,6544,902402,902402,PONCE DE LEON AVE @ N PONCE DE LEON AVE,33.771805,-84.324557
-84.321374,33.771561,6545,902403,902403,PONCE DE LEON AVE @ PONCE DE LEON MNR,33.771561,-84.321374
-84.484501,33.802832,6546,902404,902404,BOLTON RD NW@SAM ST,33.802832,-84.484501
-84.472188,33.809346,6547,902406,902406,HOLLYWOOD RD NW@SMITH ST NW,33.809346,-84.472188
-84.477596,33.79876,6548,902407,902407,BRIDGEPORT DR NW@MARCO DR NW,33.79876,-84.477596
-84.470552,33.803436,6549,902408,902408,HOLLYWOOD RD NW@BROWNTOWN RD NW,33.803436,-84.470552
-84.45862,33.782869,6550,902409,902409,HOLLYWOOD RD@MILTON AVE,33.782869,-84.45862
-84.376277,33.789335,6551,902422,902422,PIEDMONT AVE@PRADO  NE,33.789335,-84.376277
-84.375298,33.806672,6552,902428,902428,MONROE DR@WIMBLEDON RD,33.806672,-84.375298
-84.339025,33.789193,6553,902432,902432,BRIARCLIFF RD NE@BRIARDALE LN NE,33.789193,-84.339025
-84.213451,33.837303,6554,902433,902433,IDLEWOOD RD @ BROWNING CHASE DR,33.837303,-84.213451
-84.236478,33.814328,6555,902434,902434,E PONCE DE LEON AVE@4352,33.814328,-84.236478
-84.235246,33.816073,6556,902435,902435,E PONCE DE LEON AVE@COBBLE MILL LN,33.816073,-84.235246
-84.233795,33.817669,6557,902436,902436,E PONCE DE LEON AVE @ CHURCH ST,33.817669,-84.233795
-84.232611,33.818407,6558,902437,902437,E PONCE DE LEON AVE @ BROCKETT PL,33.818407,-84.232611
-84.221123,33.818058,6559,902438,902438,E PONCE DE LEON AVE@ERSKINE RD,33.818058,-84.221123
-84.217455,33.817695,6560,902439,902439,E PONCE DE LEON AVE @ RAYS RD,33.817695,-84.217455
-84.213498,33.835638,6561,902440,902440,IDLEWOOD RD @ DUESENBERG DR,33.835638,-84.213498
-84.21359,33.8339,6562,902441,902441,SARR PKY @ IDLEWOOD RD,33.8339,-84.21359
-84.210847,33.834102,6563,902442,902442,SARR PKY @ 4401,33.834102,-84.210847
-84.208427,33.83424,6564,902443,902443,SARR PKY @ GREER CIR,33.83424,-84.208427
-84.231476,33.818661,6565,902444,902444,E PONCE DE LEON AVE @ BROCKETT RD,33.818661,-84.231476
-84.230184,33.819004,6566,902445,902445,E PONCE DE LEON AVE@BROCKETT RD,33.819004,-84.230184
-84.226659,33.818814,6567,902446,902446,E PONCE DE LEON AVE@COUNTRY ADDRESS,33.818814,-84.226659
-84.223106,33.818283,6568,902447,902447,E PONCE DE LEON AVE@IDLEWOOD RD,33.818283,-84.223106
-84.480945,33.792347,6569,902448,902448,NORTHWEST DR NW@1386,33.792347,-84.480945
-84.480169,33.79088,6570,902449,902449,NORTHWEST DR NW@1304,33.79088,-84.480169
-84.479417,33.790111,6571,902450,902450,NORTHWEST DR NW@1286,33.790111,-84.479417
-84.392487,33.81216,6572,902451,902451,PEACHTREE RD NW @ BENNETT ST NW,33.81216,-84.392487
-84.393039,33.809956,6573,902452,902452,PEACHTREE RD NW @ PEACHTREE VALLEY RD,33.809956,-84.393039
-84.393898,33.807564,6574,902453,902453,PEACHTREE RD NW @ BRIGHTON RD,33.807564,-84.393898
-84.394089,33.806812,6575,902454,902454,PEACHTREE RD NW @ COLLIER RD NW,33.806812,-84.394089
-84.391724,33.798302,6576,902455,902455,PEACHTREE ST @ SPRING ST,33.798302,-84.391724
-84.387745,33.795818,6577,902456,902456,PEACHTREE ST NE @ PEACHTREE CIR NE,33.795818,-84.387745
-84.387924,33.795055,6578,902457,902457,PEACHTREE ST NE @ PEACHTREE ST NW,33.795055,-84.387924
-84.348023,33.798688,6579,902460,902460,JOHNSON RD NE@HOMESTEAD AVE,33.798688,-84.348023
-84.348946,33.798172,6580,902461,902461,JOHNSON RD NE@BEECH VALLEY RD,33.798172,-84.348946
-84.350187,33.796566,6581,902462,902462,N HIGHLAND AVE @  E ROCK SPRINGS RD,33.796566,-84.350187
-84.350622,33.795725,6582,902467,902467,N HIGHLAND AVE NE @ CUMBERLAND RD,33.795725,-84.350622
-84.351024,33.794794,6583,902468,902468,N HIGHLAND AVE NE @ REEDER CIR,33.794794,-84.351024
-84.351585,33.793463,6584,902469,902469,N HIGHLAND AVE @ UNIVERSITY DR,33.793463,-84.351585
-84.353688,33.791947,6585,902470,902470,N HIGHLAND AVE @ LANIER PL,33.791947,-84.353688
-84.256759,33.83755,6586,902472,902472,MONTREAL RD @ 1860,33.83755,-84.256759
-84.256912,33.836933,6587,902473,902473,MONTREAL RD @ 1846,33.836933,-84.256912
-84.256746,33.839716,6588,902474,902474,MONTREAL RD @ MONTREAL INDUSTRIAL WAY,33.839716,-84.256746
-84.250457,33.822153,6589,902475,902475,MONTREAL RD @ ALCAN WAY,33.822153,-84.250457
-84.247592,33.818883,6590,902476,902476,MONTREAL RD @ JUNEAU CT,33.818883,-84.247592
-84.245831,33.817459,6591,902477,902477,MONTREAL RD @ CLARKSTON INDUSTRIAL BLVD,33.817459,-84.245831
-84.244463,33.815194,6592,902478,902478,MONTREAL RD @ NOBLE VINES DR,33.815194,-84.244463
-84.470459,33.787788,6593,902480,902480,HIGHTOWER RD NW@ETHERIDGE DR NW,33.787788,-84.470459
-84.49554,33.802055,6594,902481,902481,ATLANTA INDUSTRIAL PKWY @ 3755,33.802055,-84.49554
-84.495357,33.792711,6595,902483,902483,ATLANTA INDUSTRIAL PKY NW@3201,33.792711,-84.495357
-84.385229,33.790691,6596,902485,902485,PEACHTREE ST NE@16TH ST NE,33.790691,-84.385229
-84.384803,33.788435,6597,902487,902487,15TH ST NE @ PEACHTREE ST NE,33.788435,-84.384803
-84.384773,33.790215,6598,902489,902489,PEACHTREE ST NE @ 16TH ST NE,33.790215,-84.384773
-84.386177,33.792347,6599,902490,902490,PEACHTREE ST NE@17TH ST NE,33.792347,-84.386177
-84.387505,33.794458,6600,902491,902491,PEACHTREE ST NE@W PEACHTREE ST NW,33.794458,-84.387505
-84.387627,33.795544,6601,902492,902492,PEACHTREE ST NW@PEACHTREE CIR NE,33.795544,-84.387627
-84.355438,33.791016,6602,902493,902493,N HIGHLAND AVE @ MORNINGSIDE DR,33.791016,-84.355438
-84.35571,33.789941,6603,902494,902494,N HIGHLAND AVE NE @ COURTENAY DR NE,33.789941,-84.35571
-84.355514,33.788733,6604,902495,902495,N HIGHLAND AVE NE @ MCLYNN AVE,33.788733,-84.355514
-84.258723,33.831322,6605,902496,902496,MONTREAL RD @ KENNERSLY CLOSE,33.831322,-84.258723
-84.256877,33.839931,6606,902497,902497,MONTREAL RD @ MONTREAL INDUSTRIAL WAY,33.839931,-84.256877
-84.256841,33.843117,6607,902498,902498,MONTREAL RD @ LAVISTA RD,33.843117,-84.256841
-84.250338,33.826314,6608,902499,902499,MONTREAL RD @ 1468,33.826314,-84.250338
-84.249354,33.820245,6609,902500,902500,MONTREAL RD @ 1200,33.820245,-84.249354
-84.271017,33.835284,6610,902501,902501,LAVISTA RD@LAVISTA WAY,33.835284,-84.271017
-84.269775,33.837306,6611,902502,902502,LAVISTA RD@CEDAR CANYON DR,33.837306,-84.269775
-84.257012,33.834462,6612,902503,902503,MONTREAL RD @ SIMPSON DR,33.834462,-84.257012
-84.473591,33.785921,6613,902504,902504,SAINT JAMES AVE NW @ 7TH ST NW,33.785921,-84.473591
-84.47013,33.78876,6614,902505,902505,HIGHTOWER RD NW@WEST AVE NW,33.78876,-84.47013
-84.49458,33.787559,6615,902508,902508,BOLTON RD @ DONALD L HOLLOWELL PKY,33.787559,-84.49458
-84.496496,33.791224,6616,902509,902509,ATLANTA INDUSTRIAL PKY@BANKHEAD HW,33.791224,-84.496496
-84.386405,33.792489,6617,902512,902512,PEACHTREE ST NE@17TH ST NE,33.792489,-84.386405
-84.381379,33.836966,6618,902513,902513,PEACHTREE RD @ PHARR RD NE,33.836966,-84.381379
-84.386119,33.788318,6619,902514,902514,15TH ST NE @ LOMBARDY WAY NE,33.788318,-84.386119
-84.384148,33.78821,6620,902515,902515,15TH ST NE @ PEACHTREE ST NE,33.78821,-84.384148
-84.384048,33.788898,6621,902516,902516,PEACHTREE ST NE@15TH ST NE,33.788898,-84.384048
-84.388911,33.797304,6622,902517,902517,PEACHTREE ST NE@SPRING ST NW,33.797304,-84.388911
-84.390358,33.797965,6623,902518,902518,PEACHTREE ST NE@SPRING ST,33.797965,-84.390358
-84.355394,33.787623,6624,902519,902519,N HIGHLAND AVE NE @ AMSTERDAM AVE,33.787623,-84.355394
